Passage ID,English Text,Chinese Translation,gpt_response_parsing_failed
299700,"Before starting, mark the bearing of J from K on the diagram so that you are clear which angle you are trying to find: Triangle JKP is isosceles so you can calculate the size of angles PJK and PKJ.[1]Mark this result on the diagram.If you extend the North line southwards, you can see that angle PJK and the angle marked y are alternate angles. (We are told that J is due South of P; so PJ and the North/ South line are parallel lines).[1]The bearing (marked as x above) is 180° plus 62°.Answer = 242° [1]

",,
299712,"

",,
299735,"

",,
299787,"Rewrite 20 as a multiplication involving a square number, in this case 4[1]Rewrite this surd using the fact that Simplify using  [1]

",,
299822,"

",,
299841,"

",,
299864,"(i)Find a path from O to T using known vectors. [1]

(ii)Find a path from P to R using known vectors.Use the property that reversing the direction of the vector is the same as multiplying it by -1. [1]It is also acceptable to write:

",,
299870,"For example, go from B to A to C to D

For example, go from M to B to NStart with M to B, which is a quarter of the vector p B to N is half of B to C (where B to C can be thought of as B to A to C)  Add together the two results above [1]Expand and collect like terms  [1]

",,
299886,"If BCDE is a parallelogram, then the vector  must be equal and parallel to Find  by going from B to A to E to C [1]Expand and simplify [1]Find  by making  negative   so BC and ED are parallel and equal in length, making BCDE a parallelogram [1]This question can also be done by showing

",,
300013,"

",,
300033,"



",,
300106,"Start by expanding the bracket on the left-hand side.Remember to expand both parts of the bracket.[1]Bring the f terms to one side by subtracting the term with the smallest coefficient of f (f).  [1]Add 15 to both sides.Divide both sides by 4. [1]Or as a fraction

",,
300117,"Method 1Expand the bracketsAdd 12 to both sidesDivide both sides by 6 or   [1]correct inequality sign [1]

Method 2Divide both sides by 6Add 2 to both sides or   [1]correct inequality sign [1]

",,
300140,"



",,
300147,"Start by expanding the bracket on the right-hand side.Remember to expand both parts of the bracket.[1]Bring the x terms to one side by subtracting the term with the smallest coefficient of x (3x).  [1]Add 6 to both sides.Divide both sides by 2. [1]Or as a fraction

",,
297277,"Method 1In a speed-time graph, the area under the graph is the distance.Start by finding the distance during the first 4 seconds, which is on the graph is in the shape of a triangle. Area of triangle.area of triangle[1]                = 20The distance remaining to reach 75 metres is;75 − 20 = 55 metresFrom 4 seconds onwards, the graph is a rectangle so area = length × height. The area needed is 55, the height is 10 and we need the length marked  on the diagram that gives 55. (Note that although it's marked on the diagram between 9 and 10, this is a guess and we don't actually know yet where it will be). [1]So the total time to reach 75 metres is the first 4 seconds plus another 5.5 seconds. total time = 4 + 5.5 = 9.5 seconds9.5 seconds [1]

Method 2In a speed-time graph, the area under the graph is the distance.This graph is in the shape of a trapezium and area of a trapezium  where  and  are the parallel lines and  is the height.   and ''  or equivalent [1]In the diagram above, the longer parallel length has been called . Note that although it's marked on the diagram between 10 and 11, we don't actually know yet where it will be- it's marked on the diagram for demonstration purposes only. The trick to this question is to find the value of  that gives an area of 75.The smaller parallel length becomes   and the height , , is 10. Substitute these into the trapezium formula and equate to 75.[1]Solve for .After 9.5 seconds [1]

",,
300174,"As √5 is in the answer, write each term as a product involving √5.[1]Add the terms together. [1]

",,
300202,"From , Line A has gradient 4. The gradients of perpendicular lines are negative reciprocals so the gradient of the line perpendicular to Line A is;[1]Line B therefore takes the form  and passes through . Substitute this point into the equation.[1]Solve for .Now we can write the equation of Line B in the form .Substitute  into Line B and solve for  to find where it intersects the -axis.[1](Subtract 7 from both sides)(Multiply both sides by -4)Write the final answer as a pair of coordinates. [1]

",,
300242,"

",,
300253,"

",,
300260,"Rewrite the equation using the solution from part (a).Add 108 to both sides.Square root both sides. Remember there are two values, a positive and a negative.[1]Add 9 to both sides.Simplify the expressions using your calculator. or [1]Rounding to 3sf is acceptable:  or

",,
300270,"

",,
300372,"Although you do not know all of the information, sketching a graph with a rough idea of where the lines go will help you to visualise this question. It does not matter if your lines are not in the exact places but make sure that they intersect each other according to the question.We can see from the graph that to find the area of the triangle we will need to find the values of a (the base of the triangle) and b (the perpendicular height to the base).Find the gradient of line L1  by rearranging its equation to the form . therefore gradient of L1 The gradients of perpendicular lines are negative reciprocals so the gradient of the line L2  is[1]The line L2  therefore takes the form  and passes through .Find the value of c by substituting  with 8 and  with 6.Simplify and solve to find .Now we can write the equation of the line in the form . [1]The line L2  crosses the - axis at the point where .Find the coordinates of A by substituting  with 0 and solving for .The coordinates of A are (5, 0) and the value of a = 5Find the coordinates of B, the point of intersection of L2  with the line , by substituting  into the equation for L2 .The coordinates of B are (-3, -16) and the value of b = -16[1]The formula for the area of a triangle is  where b is the base and h is the perpendicular height. Substitute the x coordinate of A and the y coordinate of B (ignoring the negative as we are looking for a height and height must be positive) into the formula.[1] [1]

",,
300456,"

",,
300414,"

",,
300415,"

",,
300417,"

",,
300418,"

",,
300419,"

",,
300422,"

",,
300407,"

",,
300413,"

",,
300432,"

",,
300435,"

",,
300437,"

",,
300439,"

",,
300442,"

",,
300448,"

",,
300451,"

",,
300452,"

",,
300454,"

",,
300425,"

",,
300426,"

",,
300427,"

",,
300589,"Perform the calculation using your calculator.Use the fraction button on your calculator and use the arrow keys to move around the calculator screen to make it look just like the given calculation.[1]Round your answer to 2 s.f. [1]

",,
300621,"Use the inverse proportion relationship  ,  and substitute the known values of  and d from the question.Then solve this equation to find the value of k.      [1]Now use the equation with that value of k and the new value of d to find the corresponding value of .  [1]  [1]

",,
300611,"Turn the statements into a calculation.Be careful with the negatives! [1]

",,
300639,"

",,
300632,"Turn the statements into a calculation.Be careful with the negatives! [1]

",,
300674,"



",,
300678,"Substitute the given values into the given formula  [1]Find the value of this using your calculator, be careful with negatives and powers, use brackets as shown to help Round to 4 significant figures and write in standard form1991 is 1.991×1000, which is 103 [1]Correct rounding to 4 significant figures [1]Correct application of standard form [1]

",,
300719,"

",,
300864,"

",,
306112,"If Yan used all the red paint, find out how much blue paint Yan would need. Divide the 30 litres of red paint by their 5 ratio parts...30 ÷ 5 = 6... and multiply by 2 (the red paint ratio parts).6 × 2 = 12So Yan would need 12 litres of blue paint; Yan does not have enough blue paint to use all the red paint as he only has 9 litres of blue.Therefore the maximum amount of purple paint he can make is by using all of the blue paint.Using all the blue paint, find out how much red paint Yan will use.Divide the 9 litres of blue paint by their 2 ratio parts...9 ÷ 2 = 4.5this or ""30 ÷ 5""  as above [1]... and multiply by 5 (the red paint ratio parts).4.5 × 5 = 22.5this or ""6 × 2""  as above [1]Using 9 litres of blue paint requires 22.5 litres of red paint. Add these two amounts together to get the maximum amount of purple paint made.Maximum amount of purple paint = 9 + 22.5Answer = 31.5 litres [1]

",,
